"annotation_id","annotator","comment_id","create_time","create_time_iso","created_at","id","lead_time","like_count","parent_id","reply_count","sentiment","source_file","text","type","updated_at","username","video_id"
149,"1","Ugz-8akAmnS6Qyyjme14AaABAg",1767437354.0,"2026-01-03T10:49:14Z","2026-02-26T12:49:02.085407Z",5080,2.966,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Lah ini namanya bukan lagi negara demokrasi lagi, kembali ke orde Baru lagi dong","comment","2026-02-26T12:49:02.085430Z","@Ghofur-b2f","shoYSQlKgKY"
150,"1","UgyKG7xJrITnSqnYHEt4AaABAg",1763548848.0,"2025-11-19T10:40:48Z","2026-02-26T12:49:07.269698Z",5081,4.168,0,"",0.0,"Negative","dataset_youtube_CdZvEO8qP-g.csv","Kalau sdh mensahkan uu yg menguntungkan kelompoknya si puan cepat banget mensahkan nya","comment","2026-02-26T12:49:07.269720Z","@anangkelana2547","CdZvEO8qP-g"
151,"1","UgxeGH8qIMuqrfBJRBN4AaABAg",1767428966.0,"2026-01-03T08:29:26Z","2026-02-26T12:49:09.671562Z",5082,1.796,2,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","UU PERAMPASAN ASET.ya mana ? Ko belom disyahkan.","comment","2026-02-26T12:49:09.671578Z","@dianbulle2194","shoYSQlKgKY"
152,"1","Ugyhnxm1sS8P9Y5muN14AaABAg",1763596216.0,"2025-11-19T23:50:16Z","2026-02-26T12:49:12.299943Z",5083,1.566,0,"",0.0,"Negative","dataset_youtube_UW9Fv322x4I.csv","2029 GOLPUT DPR,","comment","2026-02-26T12:49:12.299968Z","@ayomigaming6951","UW9Fv322x4I"
153,"1","UgyM8OE_oYYjbkjCUmh4AaABAg",1767767862.0,"2026-01-07T06:37:42Z","2026-02-26T12:49:18.064179Z",5084,5.094,0,"",0.0,"Negative","dataset_youtube_kTF__fN9vq5eSEeM.csv","Aturan ini lucu yg di buat DPR mahasiswa kl ingin berdemo arus memberi tau . Dipikirkan dah korupsi yg merugikan uang negara& rakyat TDK di hukum masa rakyat mahasiswa berdemo di atur","comment","2026-02-26T12:49:18.064197Z","@SarmiliMili-x5v","fN9vq5eSEeM"
154,"1","Ugx8sriEqugPD6VvyzN4AaABAg",1767442116.0,"2026-01-03T12:08:36Z","2026-02-26T12:49:20.563785Z",5085,1.558,0,"",0.0,"Negative","dataset_youtube_w0d3QZfY60Y.csv","Uhh dasar biadapp hukuman koruptor aja GK beress2 bikin UUD lgi dasar pada licik pemerintah","comment","2026-02-26T12:49:20.563809Z","@AdeAndre-z5t","w0d3QZfY60Y"
155,"1","UgwhIHqmV76IXHPIKT54AaABAg",1763475150.0,"2025-11-18T14:12:30Z","2026-02-26T12:49:46.625278Z",5086,25.384,1,"",0.0,"Negative","dataset_youtube_kTF__j43Hzs.csv","Partai politik itu ormas nasional bikin ulah apalagi kebijakan outsourcing nya bikin karyawan kecekik","comment","2026-02-26T12:49:46.625294Z","@AhsanUtomo","kTF__j43Hzs"
156,"1","Ugy15J1aflqoWpT3Uql4AaABAg",1767425957.0,"2026-01-03T07:39:17Z","2026-02-26T12:49:53.117471Z",5087,5.472,3,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","ni undang kebanyaan membela penjabat. yg punya jlan gak benar","comment","2026-02-26T12:49:53.117501Z","@razif123-v1m","shoYSQlKgKY"
157,"1","UgyVdJMXHa_nxRPJu8F4AaABAg",1767934225.0,"2026-01-09T04:50:25Z","2026-02-26T12:50:01.559126Z",5088,7.781,4,"",0.0,"Negative","dataset_youtube_yj8bKrEb1MM.csv","peringatan! jika rakyat pergi ketika penguasa pidato  kita harus hati-hati barangkali mereka putus asa  kalau rakyat sembunyi dan berbisik-bisik  ketika membicarakan masalah sendiri  penguasa harus waspada dan belajar mendengar bila rakyat tidak berani mengeluh itu artinya sudah gawat  dan bila omongan penguasa tidak boleh di bantah kebenaran pasti terancam  apabila usul di tolak tanpa ditimbang  suara dibungkam kritik dilarang tanpa alasan  dituduh subversif dan mengganggu keamanan  maka hanya ada satu kata, LAWAN! WIJI THUKUL  SOLO, 1986","comment","2026-02-26T12:50:01.559152Z","@afanto1989","yj8bKrEb1MM"
158,"1","Ugw6t4-ppxji1s2CnI14AaABAg",1763558122.0,"2025-11-19T13:15:22Z","2026-02-26T12:50:04.410908Z",5089,1.787,0,"",0.0,"Positive","dataset_youtube_Qw10XTGCt8A.csv","KUHAP yang makin islami.","comment","2026-02-26T12:50:04.410933Z","@ertongaming6994","Qw10XTGCt8A"
159,"1","UgwGy31PK_crGUzTcG14AaABAg.APfISv0rJUEAPfJBHFUb__",1763473662.0,"2025-11-18T13:47:42Z","2026-02-26T12:50:09.641927Z",5090,4.476,0,"UgwGy31PK_crGUzTcG14AaABAg","","Negative","dataset_youtube_kTF__j43Hzs.csv","Gak bakalan bos selama ketua DPR puan Maharani","reply","2026-02-26T12:50:09.641940Z","@sodiqwarsito1527","kTF__j43Hzs"
160,"1","Ugws8hw1FxbWmW9iQGB4AaABAg",1767345919.0,"2026-01-02T09:25:19Z","2026-02-26T12:50:12.605734Z",5091,2.308,6,"",0.0,"Negative","dataset_youtube_lTKZ2m9YJms.csv","Akhirnya peristiwa Nepal bakalan terjadi di Indonesia","comment","2026-02-26T12:50:12.605751Z","@MudaSuspantjana","lTKZ2m9YJms"
161,"1","Ugy3bwJjpAECHM-7u_V4AaABAg",1763476546.0,"2025-11-18T14:35:46Z","2026-02-26T12:50:19.958753Z",5092,6.538,0,"",0.0,"Negative","dataset_youtube_kTF__j43Hzs.csv","Lain yg di minta rakyat lain yg di ketok palu dsar sontoloyo","comment","2026-02-26T12:50:19.958777Z","@hadijarianto1957","kTF__j43Hzs"
162,"1","UgyZr19YWZctL1Qj7UR4AaABAg",1763551942.0,"2025-11-19T11:32:22Z","2026-02-26T12:56:55.325039Z",5093,173.784,1,"",0.0,"Negative","dataset_youtube_R5R2AzsQW4c.csv","Lg tenang2nya tiba2 ada RUU yg pasal2nya ga pro rakyat. 😢 Salah ga salah tetep jd tersangka","comment","2026-02-26T12:56:55.325069Z","@dimasrevanditya8528","R5R2AzsQW4c"
163,"1","UgxTO-WB_jKoHS15gvF4AaABAg",1763447272.0,"2025-11-18T06:27:52Z","2026-02-26T13:01:37.153041Z",5094,278.998,10,"",0.0,"Positive","dataset_youtube_cSJIdclNL60.csv","Tidak ada aturan yg sempurna, intinya pelaku penegak hukum harus mentalnya harus humanis, profesional dan memegang hati nurani.","comment","2026-02-26T13:01:37.153062Z","@EdhySunDoro","cSJIdclNL60"
164,"1","UgxtBReQtGRmjydHYNJ4AaABAg",1767401768.0,"2026-01-03T00:56:08Z","2026-02-26T13:01:41.246526Z",5095,2.902,0,"",0.0,"Neutral","dataset_youtube_w0d3QZfY60Y.csv","Teori gampang","comment","2026-02-26T13:01:41.246540Z","@jumariamir2802","w0d3QZfY60Y"
165,"1","UgzAfjkGFXNjkFsCF5J4AaABAg",1767604380.0,"2026-01-05T09:13:00Z","2026-02-26T13:01:46.884708Z",5096,4.844,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Mmg hukum di Konoha ini paling terkontol sepanjang masa","comment","2026-02-26T13:01:46.884748Z","@COKIManik-p1k","shoYSQlKgKY"
166,"1","UgwZZoVyS_JbnB1hMPZ4AaABAg",1767392076.0,"2026-01-02T22:14:36Z","2026-02-26T13:01:50.604993Z",5097,2.263,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Pemerintah oligarki sudah bukan demokrasi karena sudah tidak bisa dikritik rakyat","comment","2026-02-26T13:01:50.605021Z","@dewanatanata5877","shoYSQlKgKY"
167,"1","UgyGa4CfR7y_8uyKLmR4AaABAg",1767343852.0,"2026-01-02T08:50:52Z","2026-02-26T13:01:58.623711Z",5098,6.977,0,"",0.0,"Negative","dataset_youtube_lTKZ2m9YJms.csv","Penjara bisa penuh dgn kuhap baru. Krn menulis ""presiden *mon om*n"" bisa ditangkap, menulis ""wapres plang* pl*ngo"" bisa ditangkap, namanya jg pasal karet.","comment","2026-02-26T13:01:58.623775Z","@alexsetyapranarka9191","lTKZ2m9YJms"
168,"1","Ugx0qnnx81q0KjgWoVh4AaABAg",1767501153.0,"2026-01-04T04:32:33Z","2026-02-26T13:02:02.104268Z",5099,2.4,0,"",0.0,"Negative","dataset_youtube_w0d3QZfY60Y.csv","Negara tidak punya perikemanusiaan, berlawanan dg PANCASILA .","comment","2026-02-26T13:02:02.104442Z","@FransiskusSudanto","w0d3QZfY60Y"
169,"1","UgyT_6NPdsj_mnM9Za94AaABAg",1763555755.0,"2025-11-19T12:35:55Z","2026-02-26T13:02:04.677416Z",5100,1.911,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","DPR semakin menyengsarakan rakyat...semena”","comment","2026-02-26T13:02:04.677438Z","@HarjunaSewu-n5s","Qw10XTGCt8A"
170,"1","UgwCtpmK0RtuRFSIedZ4AaABAg",1763558298.0,"2025-11-19T13:18:18Z","2026-02-26T13:03:34.282074Z",5101,88.607,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","Knp pengesahan UU utk perampasan aset koruptor tdk sgera dilaksanakn?, kok malah slalu cari urusan yg meresahkan rakyat kecil pak?","comment","2026-02-26T13:03:34.282098Z","@EgliRahadian-x9s","Qw10XTGCt8A"
171,"1","UgxoYkrxOl2bQ5vJ0j94AaABAg",1763554866.0,"2025-11-19T12:21:06Z","2026-02-26T13:07:31.614646Z",5104,5.874,0,"",0.0,"Negative","dataset_youtube_R5R2AzsQW4c.csv","Bikin KUHP terus tp tetap tupul keatas tajam kebawah.","comment","2026-02-26T13:07:31.614673Z","@supriyadiprima9671","R5R2AzsQW4c"
172,"1","UgwInAaXZANG5VEsfv54AaABAg",1767350023.0,"2026-01-02T10:33:43Z","2026-02-26T13:07:33.382072Z",5105,1.142,0,"",0.0,"Negative","dataset_youtube_1cS3OVTYTPc.csv","Nasib...nasib...gini amat ya punya pejabat","comment","2026-02-26T13:07:33.382094Z","@yanmichael9121","1cS3OVTYTPc"
173,"1","Ugwxw_l7_Zd5OjeEJGZ4AaABAg.ARUShKJbJOjARViY-oxTOw",1767413348.0,"2026-01-03T04:09:08Z","2026-02-26T13:08:22.374738Z",5106,47.2,1,"Ugwxw_l7_Zd5OjeEJGZ4AaABAg","","Positive","dataset_youtube_shoYSQlKgKY.csv","Ini orang provokator , senang mencari keributan, senang huru hara , senang menghujat pimpinan , semoga hidup nya TDK nyaman","reply","2026-02-26T13:08:22.374761Z","@pardianasumodihardjo8069","shoYSQlKgKY"
174,"1","UgxQuUT4LA199sxrIdl4AaABAg",1763556631.0,"2025-11-19T12:50:31Z","2026-02-26T13:08:37.287215Z",5109,1.102,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","Kumplit sudah kekonyolan pejabat kita","comment","2026-02-26T13:08:37.287236Z","@Gumelem","Qw10XTGCt8A"
175,"1","UgxHUqfpXitarep1VQB4AaABAg.ARjxW8aMMNMARkBIq913lP",1767932269.0,"2026-01-09T04:17:49Z","2026-02-26T13:08:49.564130Z",5112,9.807,0,"UgxHUqfpXitarep1VQB4AaABAg","","Positive","dataset_youtube_yj8bKrEb1MM.csv","​@mr-ninditu jelas menghina. Semua pernyataan menghakimi yang buruk bisa dikatakan menghina.  Mengkritik itu memaparkan fakta lalu menuntut berubahan kebijakan. Coba liat cara orang2 asing mengkritik negaranya. Jarang banget yang mencaci. Lebih banyak pake ironi, sarkas, tuntutan.  Contoh cara netizen yang menurutku kelewatan itu menghina fisik  bahlil. Itu dah offsite. Itu dah masuk cyber bullying menurutku. Tapi netizen gak akan terima dikatakan bully, Seakan2 kalo  benci pejabat boleh seenaknya","reply","2026-02-26T13:08:49.564142Z","@alkaligreylion4419","yj8bKrEb1MM"
176,"1","Ugx1ZROwf2nFP4tUSol4AaABAg",1763555573.0,"2025-11-19T12:32:53Z","2026-02-26T13:08:59.225511Z",5113,8.63,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","kalau kalian kmrn cuma ribut sm uya kuya atau eko patrio itu salah sasaran, penjahat yg sbnrnya itu elit partai kayakk puan, megawati, bahlil, agus yudoyono, prabowo, atau elit2 pks...","comment","2026-02-26T13:08:59.225533Z","@rogoitan","Qw10XTGCt8A"
177,"1","UgyZzJ0Ws6eEPGA9AwZ4AaABAg",1767490222.0,"2026-01-04T01:30:22Z","2026-02-26T13:09:01.235481Z",5114,0.925,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","DEMOKRASI TELAH MATI","comment","2026-02-26T13:09:01.235505Z","@Marmur99-j9m","shoYSQlKgKY"
178,"1","UgwOBNaluryvg7z7HR94AaABAg",1767446566.0,"2026-01-03T13:22:46Z","2026-02-26T13:09:14.912154Z",5115,12.959,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Ini uu untuk merampas ,mengendalikan, masyarakat, atau menyampaikan pendapat,hak asasi manusia di biasakan tidak asal komen,, sayang nya yg ditunggu UU PERAMPASAN aset KORUPTOR dah puluhan tahun di bahas tidak disahkan ada apa gerangan","comment","2026-02-26T13:09:14.912179Z","@supandisupandi9665","shoYSQlKgKY"
179,"1","Ugxf0ZhMDIaeiyZAq8h4AaABAg",1763553460.0,"2025-11-19T11:57:40Z","2026-02-26T13:09:19.214969Z",5116,3.611,0,"",0.0,"Neutral","dataset_youtube_R5R2AzsQW4c.csv","Kejahatan semakin parah?","comment","2026-02-26T13:09:19.214992Z","@EdiHayadi-k1l","R5R2AzsQW4c"
180,"1","UgxJWKRVhnRZTyLDAMt4AaABAg",1763514035.0,"2025-11-19T01:00:35Z","2026-02-26T13:09:30.088251Z",5117,10.237,0,"",0.0,"Negative","dataset_youtube_UW9Fv322x4I.csv","Puan itu menantang rakyat.","comment","2026-02-26T13:09:30.088276Z","@riyantasetwan1289","UW9Fv322x4I"
181,"1","UgxO_RridrYWnok4iut4AaABAg",1767439012.0,"2026-01-03T11:16:52Z","2026-02-26T13:09:33.743821Z",5119,1.727,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Makin terpuruk aturan hukum di negara kita menyedihkan sekali","comment","2026-02-26T13:09:33.743841Z","@pakdesukarto7102","shoYSQlKgKY"
182,"1","UgyMbuu5AbVcDrzQJax4AaABAg",1767324015.0,"2026-01-02T03:20:15Z","2026-02-26T13:09:36.546467Z",5120,1.413,0,"",0.0,"Negative","dataset_youtube_w0d3QZfY60Y.csv","Hukuman kok enak tenan...","comment","2026-02-26T13:09:36.546490Z","@JhonJhin-c8m","w0d3QZfY60Y"
183,"1","Ugx5N0lYEJAo9Gl_KbF4AaABAg",1767335864.0,"2026-01-02T06:37:44Z","2026-02-26T13:09:41.653178Z",5121,4.323,0,"",0.0,"Negative","dataset_youtube_HBcSv8TqW5w.csv","Yang buat KUHP dan KUHAP baru pasti BUATAN ANTEK-ANTEK asing Harus negara asing yang di salahkan jika terjadi masalah-masalah besar maupun kecil di seluruh Indonesia Ayo salahkan asing USA,China,Rusia, UK, Saudi Arabia,India, Brazil, Australia, Canada, Meksiko,uni Eropa, Mesir,isriwil,Jepang, Korsel dan sebagainya ayo serang official medsos2 negara2 itu karena membuat onar di Indonesia","comment","2026-02-26T13:09:41.653203Z","@garroshhellscream7016","HBcSv8TqW5w"
184,"1","UgwO8r8Lzu9j8t3txql4AaABAg",1763485801.0,"2025-11-18T17:10:01Z","2026-02-26T13:09:44.578343Z",5122,2.047,1,"",0.0,"Negative","dataset_youtube_zX1w17T4s7o.csv","Ko bisa ngebut ya ketok palu untuk RUU KUHAP sedangkan UU perampasan aset koruptor malah mogok.  Memang tidak bisa di andalkan kalau yang membuat hukum adalah para poliTIKUS busuk.","comment","2026-02-26T13:09:44.578366Z","@jabuk8015","zX1w17T4s7o"
185,"1","UgzD3fcYkR9YBhbg-X14AaABAg.ARUnSGvJUVKARVru1tIl51",1767418255.0,"2026-01-03T05:30:55Z","2026-02-26T13:09:53.049198Z",5123,7.477,3,"UgzD3fcYkR9YBhbg-X14AaABAg","","Negative","dataset_youtube_shoYSQlKgKY.csv","Trs gmn KL pjbt pmerinth mlkkn kbijkn yg slh apa rkyt  GK boleh brsuara...","reply","2026-02-26T13:09:53.049227Z","@SriRahayu-qi1nb","shoYSQlKgKY"
186,"1","UgyxL1ptA_3QsZsogaN4AaABAg",1763554901.0,"2025-11-19T12:21:41Z","2026-02-26T13:09:56.316799Z",5124,2.285,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","Turunin si puan jangan pernah kepala banteng ada dipemerintahan","comment","2026-02-26T13:09:56.316825Z","@rezasatia8015","Qw10XTGCt8A"
188,"1","Ugz4V_VR2JL35n5_Qn54AaABAg",1763513210.0,"2025-11-19T00:46:50Z","2026-02-26T13:10:36.723548Z",5125,1.439,0,"",0.0,"Negative","dataset_youtube_UW9Fv322x4I.csv","DPR. BUAT. PERATURAN HANYA UNTUK. KEPENTINGAN. DPR. SAJA. FAN MENINDAS. RAKYAT","comment","2026-02-26T13:10:36.723572Z","@notaristringani8346","UW9Fv322x4I"
187,"1","UgypwWy5C7ZyTuAzDM14AaABAg.APf9kWmSrE5APhrkLN5foG",1763559416.0,"2025-11-19T13:36:56Z","2026-02-26T13:10:34.264295Z",5126,1.315,0,"UgypwWy5C7ZyTuAzDM14AaABAg","","Positive","dataset_youtube_cSJIdclNL60.csv","Aamiin","reply","2026-02-26T13:10:34.264315Z","@Drabocalm","cSJIdclNL60"
189,"1","UgzN6BaMqSdbQglVaKt4AaABAg",1767324845.0,"2026-01-02T03:34:05Z","2026-02-26T13:10:38.990804Z",5128,1.631,0,"",0.0,"Negative","dataset_youtube_lTKZ2m9YJms.csv","Gas nepal kan","comment","2026-02-26T13:10:38.990828Z","@PERSIB_ANJING_APBN_FC","lTKZ2m9YJms"
190,"1","UgyY4R71RdcjgwNinqd4AaABAg",1763513854.0,"2025-11-19T00:57:34Z","2026-02-26T13:10:41.134558Z",5129,1.402,0,"",0.0,"Negative","dataset_youtube_UW9Fv322x4I.csv","Tebak. Besok siapa hayo yg gantiin Puan?","comment","2026-02-26T13:10:41.134573Z","@DRAGKIN26","UW9Fv322x4I"
191,"1","Ugxp4cEt0-ZPRCG28yl4AaABAg",1763554958.0,"2025-11-19T12:22:38Z","2026-02-26T13:10:44.506234Z",5130,2.361,0,"",0.0,"Negative","dataset_youtube_R5R2AzsQW4c.csv","Apa yg di buat DPR, berdasarkan kemauannya sendiri, bisa rakyat mengkoreksi , dan meneliti kembali UU yg di buat DPR ini","comment","2026-02-26T13:10:44.506249Z","@igasuryani5564","R5R2AzsQW4c"
192,"1","UgyHWPLthYS7Twt8zMp4AaABAg",1767482495.0,"2026-01-03T23:21:35Z","2026-02-26T13:10:48.741954Z",5131,3.468,1,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Kalau gak mau di hina, kerja yang bener bukanya buat UU gak guna, info 1998 part 2 kapan nih bubarkan dpr","comment","2026-02-26T13:10:48.741979Z","@Sarkobol-yf7ms","shoYSQlKgKY"
193,"1","Ugw5uibi0XKyIqjebL94AaABAg",1767402465.0,"2026-01-03T01:07:45Z","2026-02-26T13:11:03.251248Z",5135,5.081,0,"",0.0,"Positive","dataset_youtube_lTKZ2m9YJms.csv","Orang KOCLOK dan BEGO yg takut Mengkritik terhadap pemerintah ( terkait munculnya KUHP Baru )  Ingat : Mengkritik dan Menghina itu sangat berbeda  Mengkritik itu harus ada bukti dan Mampu memberikan Solusi ( jangan Asal NYOCOT di Medsos tanpa ada Bukti )  Mengkritik tidak menyerang pribadi","comment","2026-02-26T13:11:03.251269Z","@UudBudiawan-p8s","lTKZ2m9YJms"
194,"1","UgwFSDoHUrzU1KkrjJl4AaABAg",1763552467.0,"2025-11-19T11:41:07Z","2026-02-26T13:11:05.976259Z",5136,2.031,13,"",0.0,"Negative","dataset_youtube_R5R2AzsQW4c.csv","Giliran perampasan aset gk sah2 emg hukum akherat yg adil","comment","2026-02-26T13:11:05.976278Z","@NovaPutra-p9b","R5R2AzsQW4c"
195,"1","UgyGBaiCf2r1kmWSqE54AaABAg",1767458962.0,"2026-01-03T16:49:22Z","2026-02-26T13:11:10.653119Z",5137,3.501,2,"",0.0,"Positive","dataset_youtube_HBcSv8TqW5w.csv","Hukum seberat beratnya","comment","2026-02-26T13:11:10.653133Z","@PipitAriani-ul3ig","HBcSv8TqW5w"
196,"1","Ugx8X_wZEXi0-B4agGp4AaABAg",1767342559.0,"2026-01-02T08:29:19Z","2026-02-26T13:11:15.242128Z",5138,3.981,0,"",0.0,"Positive","dataset_youtube_lTKZ2m9YJms.csv","Kritik.. 👍 Mencela..👎. Masyarakat taunya... Mencela..!! Tapi pendapat masyarakat kritik .! Pada hal kritik BeDa dengan mencela..!! 😛😛😛😛😛😛😛😛😛😛😛","comment","2026-02-26T13:11:15.242156Z","@nikiwae.2015","lTKZ2m9YJms"
197,"1","Ugw3Wp5mgHGY9MEL3Yx4AaABAg",1767321012.0,"2026-01-02T02:30:12Z","2026-02-26T13:11:19.563011Z",5139,3.212,1,"",0.0,"Negative","dataset_youtube_1cS3OVTYTPc.csv","Dan faktanya. Koruptor cuma balikin uangnya, pelakunya bebas, omon omon..","comment","2026-02-26T13:11:19.563025Z","@FrandaFinda","1cS3OVTYTPc"
198,"1","UgzbSqewkmH4iXYejhx4AaABAg",1767540007.0,"2026-01-04T15:20:07Z","2026-02-26T13:11:22.997165Z",5140,2.58,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","kuhp ini hanya melindungi , instansi dan orang tertentu , tidak berpihak ke masyarakat kecil .","comment","2026-02-26T13:11:22.997234Z","@albertozhou2625","shoYSQlKgKY"
199,"1","Ugzb7qe2Depe9Cjg1yV4AaABAg",1767343564.0,"2026-01-02T08:46:04Z","2026-02-26T13:11:25.975737Z",5141,2.441,0,"",0.0,"Negative","dataset_youtube_w0d3QZfY60Y.csv","Yang di sasar selalu rakyat kecil, undang undang ini sudah jelas arah peruntukannya  RUU perampasan aset koruptor sampe kiamat gak akan pernah di sentuh, sudah lelah berharap kepada pemerintah","comment","2026-02-26T13:11:25.975752Z","@Bubu-me7ly","w0d3QZfY60Y"
200,"1","UgzeC-1l4m5KlPpln954AaABAg",1767420740.0,"2026-01-03T06:12:20Z","2026-02-26T13:11:28.445796Z",5142,1.946,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Pasal yg memberatkan koruptor gak ada ya?😂","comment","2026-02-26T13:11:28.445825Z","@ArifCahSobo","shoYSQlKgKY"
201,"1","UgxaSX4m6VitaynEQsV4AaABAg",1767476567.0,"2026-01-03T21:42:47Z","2026-02-26T13:11:31.894139Z",5143,2.398,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Prabowo akan kembali ke orde baru ikut jejak mertuanya,","comment","2026-02-26T13:11:31.894180Z","@sufianchanel3205","shoYSQlKgKY"
202,"1","Ugx-naTbPb0iUoCH6HJ4AaABAg",1767402806.0,"2026-01-03T01:13:26Z","2026-02-26T13:11:51.252713Z",5144,18.735,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Selama ini KUHP yang di gunakan adalah KUHP Warisan Penjajahan Belanda.... Secara umum tidak ada masalah dengan hukum warisan penjajah Belanda..... KUHP Warisan Belanda diakhiri hidupnya pada tanggal 01-01-2026 pada jam 23.59 WIB... Lahir dan berlakulah KUHP Produk Buatan Dalam Negeri namun.... bukan kebanggaan dan pujian yang diterima dari rakyat, kelompok masyarakat dan pemerhati/praktisi hukum... Mereka telah mengikuti dan membaca KUHP Nasional justru yang ada malah dugaan hilangnya kemerdekaan rakyat dan publik karena KUHP Nasional ini... JADI BENAR 👌 APA YANG DISAMPAIKAN OLEH KDM GUBERNUR JAWA BARAT.. ""SEKARANG SIAPA SESUNGGUHNYA YANG MENJAJAH NEGARA INDONESIA INI"" ....","comment","2026-02-26T13:11:51.252750Z","@teguhsadhahana3375","shoYSQlKgKY"
203,"1","Ugyz_2Bvir_tC_1XNRd4AaABAg.ARUQSualuheARW7hhVnZOO",1767427067.0,"2026-01-03T07:57:47Z","2026-02-26T13:11:58.892516Z",5145,6.837,0,"Ugyz_2Bvir_tC_1XNRd4AaABAg","","Negative","dataset_youtube_shoYSQlKgKY.csv","Tapi setiap orang berbeda penafsiran, ada yang mungkin menghina dan mengkritik. Ini bisa disalahgunakan oleh pejabat","reply","2026-02-26T13:11:58.892541Z","@Lddm32","shoYSQlKgKY"
204,"1","UgwifHRFPlf2-8Agdmd4AaABAg",1767433360.0,"2026-01-03T09:42:40Z","2026-02-26T13:12:02.325486Z",5146,2.217,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Selamat datang di zaman komunis","comment","2026-02-26T13:12:02.325504Z","@bebeyyarlannda8445","shoYSQlKgKY"
205,"1","UgxTKM6dLBTCxVH6g9p4AaABAg",1767519999.0,"2026-01-04T09:46:39Z","2026-02-26T13:12:07.061927Z",5147,1.829,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Gmn mau demokrasinya kalo anti kritik model gini","comment","2026-02-26T13:12:07.061949Z","@Zea-tb6lo","shoYSQlKgKY"
206,"1","UgyTq6VCYqPNSKznUkB4AaABAg",1767767880.0,"2026-01-07T06:38:00Z","2026-02-26T13:12:12.189753Z",5149,3.795,0,"",0.0,"Positive","dataset_youtube_kTF__fN9vq5eSEeM.csv","Kurang tegas","comment","2026-02-26T13:12:12.189791Z","@SariRahayu-g4d","fN9vq5eSEeM"
207,"1","UgzkR8MykrQXCSsTBTV4AaABAg",1763436895.0,"2025-11-18T03:34:55Z","2026-02-26T13:12:15.459239Z",5150,2.611,0,"",0.0,"Negative","dataset_youtube_zX1w17T4s7o.csv","Nah UU perampasan aset nya Kapan?????? Mau di ulur2 lg. Apa mo nunggu Rakyat Indonesia marah dulu","comment","2026-02-26T13:12:15.459275Z","@mughniputra4571","zX1w17T4s7o"
208,"1","UgxuJcmCULI8kkCZi-J4AaABAg",1767484987.0,"2026-01-04T00:03:07Z","2026-02-26T13:12:33.680116Z",5151,17.195,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Gini aja. Kita ngk usah bayara pajak. Ngapain juga kita bauar orang yg ng bisa mikir. Buat rapat3 yg ngk jelas. Atau kita buat aksi untuk pembubaran DPR","comment","2026-02-26T13:12:33.680136Z","@no_va_l-t8w","shoYSQlKgKY"
209,"1","UgzELeRxwluKLXwq0XV4AaABAg",1767426845.0,"2026-01-03T07:54:05Z","2026-02-26T13:12:36.130106Z",5152,1.809,2,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Demo2 biar gak rusuh. Seperti di Korea, Jepang ,Taiwan demo aman.","comment","2026-02-26T13:12:36.130129Z","@mbloborbae","shoYSQlKgKY"
210,"1","UgxlIBf6jF6cC55KcbR4AaABAg",1763615844.0,"2025-11-20T05:17:24Z","2026-02-26T13:12:44.447064Z",5153,8.458,0,"",0.0,"Neutral","dataset_youtube_cSJIdclNL60.csv","Gugat aja ke MK","comment","2026-02-26T13:12:47.763365Z","@ujangwidiarto3728","cSJIdclNL60"
211,"1","UgyNmoz8-nRzMVSBsGB4AaABAg",1767388907.0,"2026-01-02T21:21:47Z","2026-02-26T13:12:50.724026Z",5154,2.059,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Pasti cawe"" Jokowi. Prabowo tak punya wibawa😡","comment","2026-02-26T13:12:50.724052Z","@wasipanwasipan633","shoYSQlKgKY"
